,id,name,availability_rate_365,rate,number_of_reviews,latitude,longitude,host
3971,7054405,Rental unit in Brooklyn,0.0,0.00,0,40.65357,-73.96129,36999491
3972,7054468,Rental unit in New York,0.0,0.00,0,40.72206,-73.97982,29702921
3973,6968737,Rental unit in Brooklyn,0.0,0.00,1,40.66414,-73.97856,36538690
3974,7054585,Rental unit in Brooklyn,0.0,0.00,1,40.71056,-73.95101,24830540
3975,6969011,Townhouse in Brooklyn,0.0,4.77,26,40.67654,-73.95138,107016
3976,7054797,Home in Queens,0.0,5.0,17,40.6849,-73.75854,32220047
3977,6969048,Rental unit in Brooklyn,0.0,4.17,18,40.70138,-73.92615,36540358
3978,7062446,Rental unit in New York,0.0,0.00,0,40.74625,-73.98743,16639377
3979,7065653,Rental unit in New York,0.0,4.67,6,40.7402,-73.97935,1306850
3980,6969473,Rental unit in New York,0.0,0.00,1,40.7202,-73.99826,30247261
3981,7066122,Rental unit in Queens,0.0,5.0,7,40.74199,-73.95854,7951613
3982,6970005,Rental unit in New York,0.0,0.00,1,40.73187,-73.99917,23026033
3983,7066414,Rental unit in New York,0.81,4.80,10,40.77532,-73.95518,13347167
3984,6970441,Rental unit in Brooklyn,0.59,4.73,51,40.7135,-73.94844,36546997
3985,7070705,Rental unit in Brooklyn,0.0,4.43,7,40.71905,-73.95937,37072479
3986,7090264,Rental unit in Brooklyn,0.62,4.22,9,40.68343,-73.92074,10285950
3987,7091390,Rental unit in New York,0.0,0.00,2,40.82697,-73.95321,14329995
3988,7071657,Rental unit in New York,0.99,4.55,95,40.77426,-73.95093,4909308
3989,7091926,Rental unit in Brooklyn,0.0,4.78,18,40.7107,-73.95727,20901391
3990,7093122,Rental unit in New York,0.0,0.00,1,40.72123,-73.99513,36562419
3991,7071677,Rental unit in Brooklyn,0.0,0.00,2,40.69946,-73.92108,37076121
3992,7094112,Rental unit in New York,0.63,5.0,15,40.73088,-73.98893,12749467
3993,7072541,Rental unit in Brooklyn,0.58,4.92,61,40.69374,-73.92077,35819315
3994,7094262,Rental unit in New York,0.0,4.92,13,40.7572,-73.96915,22625462
3995,7074488,Condo in Brooklyn,0.0,5.0,3,40.72205,-73.94941,43772
3996,7094462,Rental unit in Brooklyn,0.0,4.83,6,40.73227,-73.95875,10896584
3997,7074504,Rental unit in Brooklyn,0.0,0.00,1,40.67234,-73.9825,37091023
3998,7094619,Rental unit in New York,0.0,0.00,1,40.74403,-73.97938,37186427
3999,7074961,Rental unit in Brooklyn,0.0,5.0,3,40.68854,-73.95937,37095710
4000,7084621,Rental unit in New York,0.0,5.0,7,40.7368,-74.00519,27919510
4001,7095426,Rental unit in New York,0.0,0.00,0,40.70668,-74.00913,2252859
4002,7086310,Rental unit in New York,0.0,4.81,155,40.83767,-73.94616,37138042
4003,7105865,Rental unit in New York,0.0,0.00,1,40.83664,-73.94572,24797068
4004,7087255,Home in Brooklyn,0.0,4.80,15,40.6534,-73.97387,3974249
4005,7108992,Rental unit in New York,0.0,0.00,1,40.79855,-73.96999,3801047
4006,7087752,Rental unit in Brooklyn,0.0,0.00,2,40.67979,-73.95102,12602098
4007,7111775,Rental unit in Brooklyn,0.0,4.60,5,40.66999,-73.98388,37252712
4008,7089639,Rental unit in New York,0.0,4.33,3,40.72382,-73.98171,19834927
4009,7257311,Rental unit in New York,0.0,4.64,11,40.71455,-73.99083,14726038
4010,7114665,Rental unit in Queens,0.0,0.00,0,40.70646,-73.90406,34866720
4011,7259369,Rental unit in New York,0.0,0.00,1,40.72057,-73.99454,20404001
4012,7116034,Rental unit in Brooklyn,0.0,5.0,4,40.68412,-73.91045,16296388
4013,7261928,Rental unit in Brooklyn,0.42,4.98,41,40.657676,-73.90839509999999,37973669
4014,7116071,Rental unit in Brooklyn,1.0,4.38,237,40.61266,-74.0011,36903907
4015,7262068,Rental unit in New York,0.0,0.00,0,40.79715,-73.96873,24884055
4016,7116273,Rental unit in brooklyn,0.0,4.54,35,40.65876,-73.99908,37166807
4017,7262439,Rental unit in Brooklyn,0.0,0.00,0,40.68397,-73.95136,37325782
4018,7122067,Rental unit in New York,0.0,0.00,0,40.85471,-73.93021,37275619
4019,7264471,Rental unit in Brooklyn,0.0,0.00,0,40.65295,-74.00411,15416709
4020,7124028,Rental unit in New York,0.0,0.00,0,40.72779,-74.00069,1788377
4021,7124926,Rental unit in Brooklyn,0.0,0.00,1,40.68662,-73.97442,2055744
4022,7264560,Rental unit in Brooklyn,0.0,4.63,8,40.69618,-73.93263,37362312
4023,7126996,Rental unit in Brooklyn,0.0,0.00,0,40.71236,-73.95285,37191276
4024,7264659,Rental unit in New York,0.0,4.83,18,40.78735,-73.97541,6994503
4025,7127684,Rental unit in Brooklyn,0.0,0.00,0,40.69528,-73.92327,37331914
4026,7265079,Rental unit in Brooklyn,0.88,4.94,201,40.67383,-73.97764,912400
4027,7129972,Rental unit in New York,0.0,4.88,8,40.7151,-74.00445,3704762
4028,7131007,Rental unit in Brooklyn,0.0,4.86,14,40.68651,-73.95419,2830197
4029,7265118,Rental unit in New York,0.0,4.90,10,40.84708,-73.94258,7118658
4030,7132891,Rental unit in Brooklyn,0.99,4.71,24,40.69178,-73.92573,23988743
4031,7265249,Condo in Brooklyn,0.0,4.94,16,40.66112,-73.98785,38038797
4032,7265253,Rental unit in New York,0.0,0.00,0,40.70583,-74.00717,15899061
4033,7133488,Rental unit in Astoria,0.0,4.85,27,40.75852,-73.92606,37188098
4034,7271876,Rental unit in New York,0.0,0.00,0,40.7005,-73.91816,38073985
4035,7272680,Rental unit in Brooklyn,0.83,4.69,83,40.69386,-73.9457,8792814
4036,7141549,Rental unit in New York,0.0,4.88,24,40.74196,-73.97985,16396714
4037,7274441,Rental unit in Brooklyn,0.0,0.00,0,40.69197,-73.93193,7079175
4038,7144807,Rental unit in Staten Island,0.0,0.00,0,40.61363,-74.12152,37360127
4039,7275655,Rental unit in New York,0.0,5.0,4,40.72413,-73.98283,19491505
4040,7276534,Home in Queens,0.0,4.50,303,40.75921,-73.8758,31851704
4041,7149408,Rental unit in New York,0.0,0.00,0,40.79324,-73.9708,37440707
4042,7277143,Rental unit in New York,0.0,0.00,2,40.77877,-73.94824,24821272
4043,7277600,Rental unit in New York,0.0,0.00,0,40.76463,-73.9552,24772574
4044,7149452,Rental unit in Brooklyn,0.64,4.83,6,40.68599,-73.964,16478353
4045,7149710,Rental unit in New York,0.0,0.00,0,40.83255,-73.94411,37442404
4046,7278762,Condo in Queens,0.88,4.96,148,40.73564,-73.87221,22816592
4047,7151565,Loft in Brooklyn,0.0,4.60,5,40.7165,-73.94263,37453881
4048,7155442,Rental unit in Brooklyn,0.0,0.00,0,40.7155,-73.95603,1279181
4049,7288752,Rental unit in Brooklyn,0.0,0.00,2,40.72642,-73.94519,38169148
4050,7159258,Rental unit in Brooklyn ,0.0,4.38,13,40.70334,-73.93159,292421
4051,7292891,Rental unit in New York,0.0,4.43,14,40.74604,-73.99939,9403624
4052,7161189,Rental unit in Brooklyn,0.0,5.0,3,40.69203,-73.94611,37503617
4053,7293506,Rental unit in New York,0.0,0.00,0,40.78629,-73.98056,2993160
4054,7162435,Rental unit in New York,0.0,0.00,0,40.74212,-73.99852,19055216
4055,7172107,Rental unit in New York,0.0,5.0,4,40.79321,-73.96782,37565381
4056,7294773,Rental unit in New York,0.69,4.81,16,40.72625,-73.97977,292630
4057,7174695,Rental unit in New York,0.0,0.00,1,40.77613,-73.94977,36903246
4058,7302762,Cave in Brooklyn,0.0,0.00,2,40.72556,-73.94974,1533248
4059,7176975,Rental unit in New York,0.0,0.00,0,40.83536,-73.94195,32933539
4060,7307468,Rental unit in Brooklyn,0.0,0.00,1,40.69301,-73.94229,26364541
4061,7177666,Home in Brooklyn,0.66,4.81,32,40.67868,-73.98909,37587378
4062,7309129,Loft in New York,0.79,4.95,59,40.71451,-73.9912,7737249
4063,7177958,Rental unit in New York,0.0,4.83,6,40.80475,-73.96443,780952
4064,7179646,Rental unit in Brooklyn,0.0,4.87,46,40.66852,-73.94962,37563411
4065,7180015,Rental unit in Queens,0.0,0.00,0,40.75871,-73.91112,37614545
4066,7309427,Home in Brooklyn,0.0,4.71,14,40.66477,-73.98797,38292974
4067,7180335,Rental unit in Brooklyn,0.0,0.00,1,40.69847,-73.93322,3508047
4068,7309633,Rental unit in Brooklyn,0.0,0.00,1,40.68288,-73.94846,38294553
4069,7181422,Rental unit in Brooklyn,0.0,0.00,2,40.71007,-73.95272,4993337
4070,7310097,Rental unit in Brooklyn,0.0,0.00,1,40.67846,-73.96855,38297695
4071,7182079,Condo in Brooklyn,0.28,4.91,22,40.68478,-73.98971,37625475
4072,7310330,Rental unit in New York,0.0,0.00,0,40.72254,-73.98585,38294027
4073,7193201,Rental unit in New York,0.0,5.0,4,40.7296,-73.98232,33739627
4074,7310835,Condo in New York,0.08,4.88,49,40.72178,-74.00244,3390947
4075,7311209,Rental unit in Brooklyn,0.0,4.60,5,40.72348,-73.9412,1641537
4076,7194538,Townhouse in New York,0.72,4.74,137,40.80818,-73.94964,37633503
4077,7319791,Rental unit in New York,0.32,4.72,204,40.7175,-73.99177,19195540
4078,7194972,Rental unit in New York,0.0,4.89,9,40.78365,-73.97467,22502429
4079,7195202,Rental unit in Brooklyn,0.0,0.00,2,40.71121,-73.94395,2902496
4080,7320160,Rental unit in Brooklyn,0.0,4.60,42,40.69262,-73.96886,19692652
4081,7197915,Rental unit in New York,0.0,4.71,7,40.72064,-73.98689,37691482
4082,7321054,Rental unit in Astoria,0.0,0.00,1,40.75508,-73.92918,38352423
4083,7322088,Rental unit in Rego Park,0.0,0.00,2,40.72637,-73.85621,24259346
4084,7199464,Rental unit in New York,0.0,0.00,1,40.78487,-73.97816,21651082
4085,7200503,Rental unit in New York,0.0,4.19,16,40.79008,-73.97291,8920465
4086,7322656,Rental unit in Brooklyn,0.0,0.00,0,40.68992,-73.91408,38360286
4087,7201169,Rental unit in New York,0.0,0.00,0,40.75322,-73.98176,37243004
4088,7201615,Rental unit in New York,0.0,0.00,0,40.72358,-74.00052,6674211
4089,7323905,Rental unit in New York,0.0,4.93,27,40.73062,-73.97991,2303270
4090,7202170,Rental unit in New York,0.0,4.94,32,40.75005,-73.97756,37711914
4091,7327782,Rental unit in Brooklyn,0.0,4.53,81,40.66651,-73.92779,38388018
4092,7328712,Rental unit in New York,0.0,0.00,0,40.74145,-73.98828,2482069
4093,7202368,Rental unit in Brooklyn,0.42,4.78,229,40.68589,-73.93335,23952819
4094,7328775,Rental unit in Brooklyn,0.0,4.56,9,40.68801,-73.97383,38392850
4095,7203943,Rental unit in Brooklyn,0.0,0.00,0,40.70999,-73.9689,21381325
4096,7204281,Condo in Astoria,0.0,0.00,1,40.76321,-73.91679,36093196
4097,7329781,Rental unit in New York,0.25,4.76,33,40.72112,-73.99477,38398698
4098,7204721,Rental unit in Brooklyn,0.0,4.75,4,40.67196,-73.95103,37188272
4099,7330488,Rental unit in New York,0.0,4.88,33,40.80235,-73.97082,18008678
4100,7205064,Rental unit in New York,0.89,4.89,83,40.84728,-73.93933,37703550
4101,7205212,Rental unit in New York,0.0,4.56,18,40.79838,-73.96229,35651880
4102,7205668,Rental unit in Brooklyn,0.0,0.00,0,40.72283,-73.95232,25712247
4103,7331070,Home in Queens,0.96,4.61,178,40.76603,-73.77133,22373907
4104,7206401,Rental unit in New York,0.0,0.00,0,40.86783,-73.92471,17383399
4105,7331835,Rental unit in New York,0.0,0.00,0,40.71986,-73.98552,23851015
4106,7207594,Rental unit in Brooklyn,0.0,0.00,0,40.66913,-73.95898,22792227
4107,7332196,Rental unit in New York,0.0,4.25,8,40.81074,-73.95218,5628243
4108,7339802,Rental unit in New York,0.0,4.64,14,40.82385,-73.94195,38452274
4109,7210353,Serviced apartment in Queens,0.24,0.00,0,40.74908,-73.9432,12856103
4110,7340318,Rental unit in Brooklyn,0.0,4.57,7,40.72138,-73.94709,6772512
4111,7221712,Rental unit in Brooklyn,0.0,0.00,1,40.70732,-73.95433,92436
4112,7345443,Rental unit in Brooklyn,0.0,4.83,6,40.66216,-73.97952,38480982
4113,7222354,Rental unit in New York,0.0,0.00,1,40.76446,-73.95603,18489745
4114,7348509,Rental unit in Brooklyn,0.0,0.00,1,40.71969,-73.9562,38497438
4115,7222833,Rental unit in Brooklyn,0.0,5.0,17,40.72068,-73.95394,6403403
4116,7224028,Rental unit in Brooklyn,0.0,0.00,2,40.68969,-73.90619,5998033
4117,7348925,Rental unit in New York,0.0,0.00,1,40.76735,-73.95548,38500630
4118,7224086,Rental unit in Brooklyn,0.98,4.88,17,40.7056,-73.91778,5570436
4119,7226624,Rental unit in Brooklyn,0.0,0.00,0,40.69499,-73.9469,6407741
4120,7349421,Rental unit in New York,0.0,5.0,4,40.82446,-73.94711,31469635
4121,7228397,Rental unit in New York,0.0,0.00,0,40.82834,-73.94848,700231
4122,7354701,Townhouse in Brooklyn,0.0,4.94,17,40.68385,-73.92762,3484734
4123,7234538,Rental unit in Brooklyn,0.0,0.00,0,40.67944,-73.97468,1793569
4124,7239527,Rental unit in New York,0.0,0.00,1,40.79831,-73.93961,37903935
4125,7359313,Rental unit in New York,0.0,0.00,1,40.74801,-73.97391,38445572
4126,7239575,Rental unit in New York,0.0,4.50,4,40.76272,-73.95718,37904263
4127,7240002,Rental unit in New York,0.0,0.00,1,40.80738,-73.96179,14905080
4128,7361434,Rental unit in Brooklyn,0.0,0.00,2,40.64871,-73.95981,38569616
4129,7241020,Rental unit in New York,0.0,0.00,2,40.85642,-73.9365,6697833
4130,7243708,Rental unit in Brooklyn,0.0,4.67,6,40.69091,-73.96579,3302103
4131,7366831,Rental unit in New York,0.0,0.00,0,40.80023,-73.93822,38599690
4132,7244824,Rental unit in New York,0.22,4.71,41,40.81918,-73.95442,37932285
4133,7367165,Rental unit in New York,0.0,0.00,2,40.82673,-73.94078,4964848
4134,7246159,Rental unit in New York,0.0,0.00,0,40.78963,-73.97898,31245915
4135,7247763,Rental unit in Brooklyn,0.0,0.00,0,40.70389,-73.91645,2483508
4136,7367484,Rental unit in New York,0.0,0.00,0,40.83218,-73.94434,31452390
4137,7254952,Townhouse in Brooklyn,0.0,5.0,6,40.67475,-73.98245,16183358
4138,7254973,Loft in Brooklyn,0.0,4.74,351,40.6984,-73.98476,1489696
4139,7367780,Home in Brooklyn,0.0,5.0,7,40.66243,-73.9853,22938957
4140,7255372,Rental unit in Brooklyn,0.0,4.96,23,40.68678,-73.9228,37987441
4141,7257163,Rental unit in New York,0.0,4.82,17,40.73489,-74.00273,1467387
4142,7368173,Home in Brooklyn,1.0,0.00,1,40.67428,-73.98194,4901287
4143,7411421,Rental unit in Brooklyn,0.91,4.88,64,40.71325,-73.9577,3750905
4144,7411499,Rental unit in Brooklyn,0.0,0.00,2,40.71206,-73.95361,1023985
4145,7419230,Rental unit in New York,0.0,0.00,0,40.72189,-73.98022,22805576
4146,7419334,Rental unit in New York,0.0,0.00,1,40.77918,-73.98738,19135506
4147,7419517,Rental unit in New York,0.0,0.00,0,40.73579,-73.98175,4875631
4148,7421930,Rental unit in Queens,0.0,4.0,8,40.75228,-73.93876,22344488
4149,7426597,Rental unit in Brooklyn,0.79,4.96,227,40.67077,-73.98919,38902136
4150,7431316,Rental unit in New York,0.0,0.00,1,40.83551,-73.93923,16617981
4151,7376952,Rental unit in New York,0.84,5.0,12,40.77873,-73.97694,32004384
4152,7433174,Home in Queens,0.0,0.00,1,40.67261,-73.75254,34789416
4153,7433796,Rental unit in New York,0.0,4.93,15,40.71955,-74.00974,2134232
4154,7434316,Rental unit in Brooklyn,0.0,4.67,3,40.6547,-73.9613,3861404
4155,7378773,Rental unit in Brooklyn,0.0,0.00,1,40.70179,-73.92807,11129295
4156,7379929,Rental unit in New York,0.0,5.0,3,40.72609,-73.99069,27283579
4157,7381236,Home in Brooklyn,0.75,4.77,57,40.68269,-73.94207,33365473
4158,7435181,Rental unit in Brooklyn,0.0,4.75,4,40.69359,-73.92872,38946305
4159,7381893,Rental unit in Brooklyn,0.0,4.61,18,40.65965,-73.89428,12866178
4160,7382396,Rental unit in Brooklyn,0.0,4.79,19,40.69282,-73.93483,38672291
4161,7382573,Rental unit in Brooklyn,0.0,0.00,0,40.70707,-73.95014,16548316
4162,7382982,Rental unit in New York,0.0,0.00,2,40.72911,-74.00338,19504544
4163,7383804,Rental unit in New York,0.0,0.00,2,40.75277,-73.96686,38678875
4164,7386119,Rental unit in Brooklyn,0.0,5.0,4,40.67883,-73.97079,12517331
4165,7387862,Rental unit in New York,0.0,0.00,0,40.72309,-73.98926,38702813
4166,7387919,Rental unit in New York,0.0,0.00,1,40.75952,-73.99433,37993952
4167,7389120,Home in Brooklyn,0.5,4.73,77,40.58418,-73.95929,7365834
4168,7396662,Condo in New York,0.0,4.65,17,40.71574,-73.98962,7489344
4169,7435577,Rental unit in Brooklyn,0.0,4.67,6,40.67969,-73.92891,28460565
4170,7397237,Rental unit in Brooklyn,0.0,0.00,2,40.68811,-73.94301,38757107
4171,7435882,Rental unit in Brooklyn,0.0,0.00,0,40.70647,-73.92093,4807448
4172,7397649,Rental unit in Queens,0.0,0.00,0,40.76297,-73.92696,9991314
4173,7397699,Rental unit in Brooklyn,0.0,4.33,3,40.7122,-73.9511,38759330
4174,7436186,Home in Brooklyn,0.46,4.92,77,40.63366,-73.95973,6367907
4175,7398163,Rental unit in New York,0.0,0.00,2,40.73379,-73.98031,28269324
4176,7398507,Rental unit in New York,0.0,0.00,1,40.8001,-73.96082,5898139
4177,7399754,Rental unit in Brooklyn,0.0,4.17,6,40.68299,-73.99841,4343834
4178,7401048,Rental unit in Brooklyn,0.0,0.00,2,40.64608,-74.00999,10832128
4179,7402303,Rental unit in Astoria,0.0,4.67,3,40.76764,-73.92034,11962385
4180,7402608,Rental unit in Brooklyn,0.0,4.73,11,40.70765,-73.94539,38788236
4181,7403613,Rental unit in New York,0.0,0.00,1,40.74603,-73.98364,1405974
4182,7448093,Rental unit in Brooklyn,0.0,0.00,2,40.73203,-73.95726,6223874
4183,7450047,Rental unit in Brooklyn,0.0,4.80,5,40.68079,-73.96439,3676701
4184,7576910,Rental unit in New York,0.0,4.70,27,40.80323,-73.94595,39725165
4185,7451145,Rental unit in Brooklyn,0.0,0.00,1,40.68765,-73.95145,918087
4186,7457091,Rental unit in New York,0.0,0.00,0,40.72546,-73.99863,24450956
4187,7457673,Rental unit in Brooklyn,0.0,4.67,3,40.68698,-73.95012,2203415
4188,7577608,Rental unit in Brooklyn,0.0,0.00,0,40.68215,-73.98095,1355616
4189,7460009,Rental unit in Brooklyn,0.0,3.89,9,40.63014,-74.027,37077716
4190,7581611,Rental unit in Brooklyn,0.0,4.27,15,40.70616,-73.93846,18770940
4191,7460803,Rental unit in New York,0.0,0.00,0,40.75705,-73.99559,18922562
4192,7461611,Guest suite in Brooklyn ,0.98,4.86,108,40.66493,-73.95543,28316637
4193,7581727,Rental unit in New York,0.0,0.00,0,40.72657,-73.99743,27921486
4194,7461720,Townhouse in Brooklyn,0.41,4.93,448,40.67919,-73.9685,942252
4195,7582706,Rental unit in new york,0.0,0.00,0,40.70582,-74.01087,12757332
4196,7462019,Rental unit in Brooklyn,0.99,4.74,128,40.64052,-73.95351,39085295
4197,7582834,Rental unit in New York,0.0,0.00,0,40.72768,-73.99071,7915676
4198,7470123,Rental unit in Brooklyn,0.0,4.75,4,40.70643,-73.95267,39126862
4199,7583507,Rental unit in Brooklyn,0.0,0.00,2,40.68891,-73.95931,23124921
4200,7471859,Rental unit in Brooklyn,0.0,0.00,0,40.7128,-73.94175,3504234
4201,7584885,Rental unit in New York,0.0,0.00,0,40.80089,-73.96752,23129690
4202,7590712,Rental unit in Jamaica,1.0,4.72,78,40.68877,-73.77862,39805148
4203,7593985,Rental unit in New York,0.0,4.83,18,40.77463,-73.94948,16382059
4204,7594252,Rental unit in Brooklyn,0.42,5.0,3,40.66419,-73.98738,13283118
4205,7596078,Rental unit in New York,0.0,0.00,0,40.7243,-73.98028,4582155
4206,7596341,Rental unit in New York,0.0,0.00,0,40.7601,-73.96746,17675081
4207,7475708,Rental unit in New York,0.0,0.00,0,40.73784,-73.98325,12535775
4208,7599569,Rental unit in Brooklyn,0.0,4.50,10,40.69367,-73.9307,15762897
4209,7480066,Rental unit in Brooklyn,0.0,4.75,4,40.68123,-73.98034,4336763
4210,7599873,Rental unit in Brooklyn,0.0,4.73,11,40.68609,-73.9525,7182520
4211,7480520,Rental unit in New York,0.33,4.91,98,40.74062,-74.00009,15887987
4212,7601496,Rental unit in Brooklyn,0.0,0.00,0,40.71009,-73.95398,39706334
4213,7480795,Rental unit in New York,0.0,4.67,6,40.72175,-73.98361,18576994
4214,7602400,Rental unit in New York,0.0,4.83,6,40.72797,-74.00247,2619307
4215,7482767,Rental unit in Brooklyn,0.0,0.00,0,40.67541,-73.99812,39186813
4216,7602426,Rental unit in New York,0.0,4.44,18,40.80269,-73.97075,18008678
4217,7602442,Rental unit in New York,0.0,0.00,0,40.74297,-73.99195,39868106
4218,7483034,Rental unit in New York,0.0,0.00,0,40.74381,-73.99465,7202390
4219,7603075,Rental unit in Brooklyn,0.0,0.00,0,40.65353,-73.95611,17163531
4220,7483853,Rental unit in New York,0.0,4.67,3,40.78249,-73.94845,33983182
4221,7603716,Condo in Brooklyn,0.44,4.95,78,40.61911,-74.03144,10831168
4222,7483910,Rental unit in New York,0.1,4.62,26,40.82246,-73.9378,13667779
4223,7492539,Home in Queens,0.0,0.00,0,40.7573,-73.92773,6004716
4224,7604021,Rental unit in New York,0.0,4.58,12,40.79021,-73.97087,39880500
4225,7609520,Rental unit in New York,0.0,4.86,76,40.76436,-73.99198,39908190
4226,7495497,Rental unit in Brooklyn,0.0,5.0,4,40.66563,-73.9886,2045777
4227,7611169,Rental unit in New York,0.0,4.0,3,40.73059,-73.98827,39916890
4228,7496211,Rental unit in New York,0.0,0.00,0,40.70541,-74.01466,6520502
4229,7497287,Rental unit in Brooklyn,0.0,0.00,0,40.65071,-73.96138,241593
4230,7611764,Rental unit in New York,0.0,0.00,2,40.83455,-73.9387,87494
4231,7498074,Rental unit in New York,0.81,5.0,8,40.77107,-73.95742,13347167
4232,7612100,Rental unit in New York,0.87,4.49,43,40.80384,-73.9676,39921605
4233,7498271,Rental unit in Brooklyn,0.73,4.84,251,40.69454,-73.92191,35819315
4234,7612456,Condo in New York,0.59,4.89,66,40.79146,-73.97233,4936739
4235,7500030,Rental unit in New York,0.0,0.00,0,40.72682,-73.97845,19976579
4236,7615693,Rental unit in Brooklyn,0.0,4.67,9,40.68676,-73.97521,39940356
4237,7500228,Rental unit in New York,0.0,4.68,31,40.71004,-74.01534,16960158
4238,7616651,Rental unit in Brooklyn,0.0,0.00,1,40.71405,-73.94129,3663218
4239,7500390,Rental unit in New York,0.0,0.00,2,40.724,-73.99485,11279503
4240,7619996,Rental unit in New York,0.0,0.00,2,40.81793,-73.94303,16662303
4241,7501668,Rental unit in Brooklyn,0.0,5.0,3,40.70671,-73.92187,39249461
